,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget ,revenue,Country,Genre
60,FALSE,,99,347023,es,El reino de la sirena,"In a fishing community of Nicaragua divers are getting sick. They descended to the sea looking for lobster and they returned to the surface with their bodies paralyzed. There is no explanation for a disease never before seen in the community, the old and wise men spoke out to alert that divers had raised the wrath of the mermaid.",0.6,/A4Clxp7pGjLG9svVau2S9nE3t3L.jpg,43039,The Mermaid's Kingdom,FALSE,0,0,83925.32902,7805.097196,"Spanish, Castilian",Documentary
61,FALSE,/y9KLOK1mSv4PwhtojHFlji0rfjr.jpg,10749,347024,en,Love Is Thicker Than Water,"Vida and Arthur come from vastly different backgrounds. Sensitive and touching, sometimes quirky and tragic, always uncompromisingly truthful, a fresh look how conflicting family ties challenge love in a modern day Romeo and Juliet tale.",3.22,/9rh9YrHZvBKPUVrEdC2tUD7Egv9.jpg,42978,Love Is Thicker Than Water,FALSE,6.8,5,99622.36402,13482.92312,English,Romance
62,FALSE,/7yZBnIzbRN7GM7ftIgnU3Zm1cVx.jpg,53,357407,ja,è™æ®ºå™¨å®˜,"The war on terror exploded, literally, the day Sarajevo was destroyed by a homemade nuclear device. The leading democracies transformed into total surveillance states, and the developing world has drowned under a wave of genocides. The mysterious American John Paul seems to be behind the collapse of the world system, and it's up to intelligence agent Clavis Shepherd to track John Paul across the wreckage of civilizations and to find the true heart of darknessâ€”a genocidal organ.",5.478,/iDclwXgOxnr9Vgl7HYG2drTtho8.jpg,42769,Genocidal Organ,FALSE,6.4,49,31339.58478,45193.39067,Japanese,Thriller
63,FALSE,,35,357422,de,Die Konfirmation,"What do parents think first when the room of a 15-year-old is empty on Sunday morning? The fact that he secretly goes to church, brings his otherwise open-minded patchwork family together: what's going on in the child's head? While Ulrike C. Tscharre wants to be the indignant mother of the pastor, Ben Braun proposes in the role of the casual stepfather before a self-experience trip in the distance.",0.747,/kGRxsNire49PeCrvL4YqlZAynzk.jpg,42902,Die Konfirmation,FALSE,5,1,3610.407343,95085.02717,German,Comedy
64,FALSE,/xnyJF7OawXEIcUKbkpC6KJ6MDbn.jpg,18,356752,en,AWOL,A young woman in the Army must make tough decisions when her love for an older woman causes her to question just where she is going. Adapted from Deb Shoval's 2011 short film of the same name.,5.522,/lFEJwxiX6sNJ21DHDUJsJHLYi9.jpg,42874,AWOL,FALSE,5.5,29,29498.4027,76775.307,English,Drama
65,FALSE,,10749,350045,da,At elske Pia,"A work of fiction, the film is developed from the life of â€“ and starring â€“ a real woman, Pia, who is intellectually disabled. Pia is 60 years old and she lives in rural Denmark in the care of her mother Guittou, 84. In the story, Guittou is getting old, and Pia worries about what will happen when her mother dies. She is afraid of being left alone. Although Pia has never had a boyfriend, she thinks that she needs to find a man to love in order to survive. Then Pia meets a man called Jens at the harbour. Pia embarks on a quiet and simple relationship with him, not realising that in the meantime it is her mother who is left alone.",0.878,/iQ9gKQHlOaIwDbUWe2PZG6Qq5iE.jpg,42922,Loving Pia,FALSE,6,1,94880.17229,76330.25919,Danish,Romance
66,FALSE,,,376516,en,Film Hawk,"What do filmmakers as disparate as Kevin Smith, Ed Burns, Rob Epstein, and Barbara Hammer have in common? A secret weapon known as Bob Hawk.  As a veteran of the American independent film scene since its inception, the cinephile and consultant has been a regular, cherished presence at film festivals and markets for over three decades. Hawk saw promise in scrappy, independently produced films like Clerks and The Brothers McMullen when no one else even knew to look, and he brought these films to the attention of the Sundance Film Festival, thereby launching multiple careers in the process. An unsung champion of new voices, he has discovered innovative work, nurtured new talents, and brokered relationships with film festivals and critics alike, while staying out of the spotlightâ€”until now. At 75, Bob Hawk looks back on a still-vibrant life in independent film, exploring how the rebellious gay son of a preacher found his calling as a behind-the-scenes film impresario.",0.6,,42906,Film Hawk,FALSE,4.9,7,24376.57284,39638.61096,English,
67,FALSE,/ldf6VZyHyOVmBBO92PKgzNdCPJA.jpg,36,376540,ru,ÐœÐ°Ñ‚Ð¸Ð»ÑŒÐ´Ð°,The love story of the famous ballet dancer Mathilde Kschessinska and Tsar Nicholas II of Russia.,12.098,/kFXGRh6zIgX4e9x4ym4C4l5aVLo.jpg,43033,Mathilde,FALSE,6.1,61,35899.05454,54259.51848,Russian,History
68,FALSE,/gbdOdUFwM7E3R5TffNigA6tAALd.jpg,18,376576,en,Without Name,A land surveyor working in an unnamed woodland area is disturbed and beguiled by a strange silhouette that moves amongst the trees.,2.36,/ppXrjiMiPLYlPmbpKMLzDUygpoF.jpg,42860,Without Name,FALSE,5.5,15,36143.69197,78210.67571,English,Drama
69,FALSE,/hw4FJZPWpMexbopSjLF4oyo2tFw.jpg,18,376582,en,Country Crush,"A city girl falls for a country boy who follows her to New York, but their romance may be over when she must choose between love and a music career.",3.057,/vZriVods3sTWcNWPciWMbnGsIrQ.jpg,42736,Country Crush,FALSE,7.3,22,30936.13872,29240.41073,English,Drama
70,FALSE,/3StqSlEYhPobADsSuMfYKcXnBT4.jpg,96,365556,fa,Ø®Ø§Ù†Ù‡ Ø¯Ø®ØªØ±,"Tomorrow is Samira's wedding ceremony and Bahar and Parisa are shopping excitedly. But at night somebody calls and tells them that the bride is dead and the wedding has been called off. They are both shocked and they cannot believe what they have heard, so they go straight to their friend's fiancÃ©, Mansoor, to find out about the cause of her suspicious death.",1.4,/8LHfWola9cOD1wt2SjH0NbkXDzw.jpg,43049,The Girl's House,FALSE,6,3,9618.153255,62960.57472,Persian,Mystery
71,FALSE,/dt10ZXcfmnouk3kS3oprzDpzlxC.jpg,10770,378340,de,Sanft schlÃ¤ft der Tod,"Anja and Frank are enjoying their family vacation sailing on the Baltic Sea. Anja leaves their two young children alone on the boat for just a moment and when she returns, they are nowhere to be found.",1.356,/yZRb6rJThmWVKECKNocOb42PCWk.jpg,43013,Your Children,FALSE,7.2,6,27507.97195,66210.53793,German,TV Movie
72,FALSE,/bt38mdnq0ea4y9LX1nG4dqQaUKO.jpg,12,378423,nl,Storm: Letters van vuur,"The film is set in 1521 Antwerp, in a Europe ravaged by religious wars, and during the early years of the Reformation. It tells the story of the twelve year old, Falko Voeten â€“ a printerâ€™s son. When Falkoâ€™s father, Klaas Voeten, a printer of forbidden literature, is caught by the Inquisition for printing a letter written by Maarten Luther; Falko is unwittingly propelled into helping his father and into searching for the letter. Threatened by the Inquisition but aided by Marieke, a Catholic orphan girl from the underground sewers, Falko is faced with a race against time if he is to save his father from being executed for heresy.",8.273,/4GHXZJdVnSA8JEmGuUe9hFgN3nH.jpg,42754,Storm - Letter of Fire,FALSE,6.8,47,32455.52345,93550.52704,"Dutch, Flemish",Adventure
73,FALSE,/oFZcl8oNpN6DUOXGlFtO1OKtR9C.jpg,35,367462,en,68 Kill,"Chip's problem is that he can't say no to beautiful women. This weakness gets him into a world of trouble when he agrees to help his girlfriend steal $68,000.",12.164,/80ifMmWcNMQ8uD4DTyMFEuJbEJG.jpg,42951,68 Kill,FALSE,5.9,141,86313.11971,98309.06318,English,Comedy
74,FALSE,/4cLREFehvpNXBLrfVC4hMLJ0cu4.jpg,35,379019,de,Mein Blind Date mit dem Leben,An ambitious young man struggles to achieve his dream of becoming an employee in a Munich luxury hotel despite being strongly visually impaired.,11.409,/uneNYyni8wSflliNVOrz7VOnMHu.jpg,42761,My Blind Date with Life,FALSE,7.5,249,26447.89994,83366.71107,German,Comedy
75,FALSE,/3jKQt2uo8vDXvULMjEEnEzDtFWL.jpg,53,404733,en,Overdrive,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",24.92,/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg,42902,Overdrive,FALSE,6.1,818,30347.27608,76754.12626,English,Thriller
76,FALSE,/ulmN5V5HvTj8y4B5a9OEiJ35vNQ.jpg,18,404806,de,Zwischen den Jahren,"Becker is a German ex-con trying to hold down a job as a night watchman, but a chance encounter with the man whose family Becker killed 18 years earlier sends his new life spiraling out of control.",1.4,/cKjaqymFn22I2r9PT7IMUXA1kBo.jpg,42810,End of the Season,FALSE,7.1,14,38799.48008,33557.87187,German,Drama
77,FALSE,/ru7qzfUG46YtJz0AHhIqDpjxyNz.jpg,35,404209,en,Bittersweet Days,"When Julia's boyfriend has to leave Barcelona and move temporarily to London for work, she is forced to share a flat with an outgoing Dutch photographer. Their living together will make both of them rethink the way they face life.",0.6,/f7uxwPSUYtJzTEgaFiEyHW7HYAp.jpg,42888,Bittersweet Days,FALSE,4.5,2,88383.58573,33094.63676,English,Comedy
78,FALSE,,99,408358,en,Beyond The Battalion,"Beyond The Battalion tells the story of the 28th MÄori Battalion. It revisits two earlier films, including one on the 1977 pilgrimage of the battalion back to their WW11 battle grounds.",0.6,,42850,Beyond The Battalion,FALSE,0,0,55260.83023,21653.76685,English,Documentary
79,FALSE,/zV1iMCBVs0cBum9g6cRFrYAPALd.jpg,35,408374,el,Î†Ï†Ï„ÎµÏÎ»Ï‰Î²,"Summer in Athens. Nikos is a musician with no future who takes care of a villa while the wealthy owner is out. With nothing to do, Nikos decides to invite his ex-girlfriend Sofia over and force her to tell him why they broke up a year earlier.",1.96,/9V66O2aPgiyDOzTXVHLSMYE9dat.jpg,42873,Afterlov,FALSE,7,4,11117.3194,67380.85733,"Greek, Modern (1453–)",Comedy
80,FALSE,,99,410209,en,The River of My Dreams,"Director Brigitte Berman profiles Canadian icon Gordon Pinsent, who left Newfoundland in the late 1940s to launch a storied, seven-decade career as one of the leading actors and most beloved figures in Canadian film and television.",0.889,/tT8DtbY5fR6V2svnKXort6i3ljW.jpg,42762,The River of My Dreams,FALSE,0,0,18405.12111,41355.67139,English,Documentary
81,FALSE,/dXwuKpBnui7aOC6QGdkhw9BOeSD.jpg,28,410212,de,Die HÃ¶lle - Inferno,"A young Vienna-based taxi driver of Turkish origin witnesses an extremely brutal murder. The perpetrator, a serial killer, makes eye contact with her; a deadly game of cat-and-mouse ensues.",5.941,/5WlAA62MaLzdjCzMzIbZpc1pAN2.jpg,42754,Cold Hell,FALSE,6,79,15297.03311,35458.7555,German,Action
82,FALSE,/1TwBsYjJLicwM8GT2JawU3VfIN5.jpg,35,410223,ja,å¸ä¸€ã®åœ‹,"Teiichi Akaba is a student at a prestigious private male high school known for producing important politicians and bureaucrats. His dream is to become the prime minster and make his own country. To help achieve his dream, he wants to become elected as his school's student council president. The elected student president receives privileges and a better chance for promotions later in the political & bureaucrat world. A power struggle takes place surrounding the student election.",3.784,/jJEhedACf9mTssmvekrgKXxgZ0i.jpg,42854,Teiichi: Battle of Supreme High,FALSE,7,17,40817.53742,96031.10933,Japanese,Comedy
83,FALSE,/mGvnMG7BwqNzulrkGiD4myktvNi.jpg,18,410225,ja,ã‚­ã‚»ã‚­ ãƒ¼ã‚ã®æ—¥ã®ã‚½ãƒ“ãƒˆãƒ¼,"Based on the true story of 4 member Japanese pop group ""GreeeeN.â€ Jin is the producer of â€œGreeeeNâ€ and his younger brother Hide is the lead member for the group. Their song ""Kiseki"" is released as their 7th single and becomes a huge hit. Hide and the other 3 members have others jobs including working as a dentist.",3.916,/1kepBMwhjppfs0mt6s9e3yLeG1D.jpg,42763,Kiseki: Sobito of That Day,FALSE,7.9,8,51874.7349,16360.60594,Japanese,Drama
84,FALSE,/q4WTaCXTfWhJhbJHNSA372xPHZ7.jpg,28,411311,ta,à®•à®Ÿà®®à¯à®ªà®©à¯,"The honey-extracting tribal folks of Kadambavanam, a village in the deep interiors of dense forests, enjoy their peaceful &amp; humble lives with the philosophical company of their forefathers. Presence of limestone underneath earns the village some interest from unethical vultures. With multiple soft evacuation plans failing against the tribal resistance, they resort to uglier ways putting the villagersâ€™ lives into complete disarray. Can they withstand when payback time presents itself?",2.139,/4YNQr9In80aL8W3PtcjfPnrsRe4.jpg,42839,Kadamban,FALSE,7.3,9,59268.25377,33200.54218,Tamil,Action
85,FALSE,/afpXkimPVfVvE7KtMHOhLWc7JhB.jpg,18,411405,en,Small Crimes,"A disgraced former cop, fresh off a six-year prison sentence for attempted murder, returns home looking for redemption but winds up trapped in the mess he left behind.",10.422,/z7jmLmrs0pLlDU4GI6ItaJeqlET.jpg,42853,Small Crimes,FALSE,5.3,231,86173.27298,91410.90768,English,Drama
86,FALSE,,18,411419,en,TIDE,"Set within the mundane melancholy of a seaside town, we follow Sam and Luna, a young lesbian couple, though the different stages of their relationship.",0.6,,43082,TIDE,FALSE,10,1,90708.4966,88945.38009,English,Drama
87,FALSE,/sAtoMqDVhNDQBc3QJL3RF6hlhGq.jpg,87,335984,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",74.176,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,43012,Blade Runner 2049,FALSE,7.5,11302,72595.23497,477.0780816,English,Science Fiction
88,FALSE,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,28,335988,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",178.4,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,42902,Transformers: The Last Knight,FALSE,6,5236,27384.21861,41993.8027,English,Action
89,FALSE,/mIaR9Wno6FhBLCqoICe09PUFnYu.jpg,18,336000,en,The Glass Castle,"A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life.",20.619,/d5fLQ9ZMa1jZ2mODCv5lOWJDugX.jpg,42958,The Glass Castle,FALSE,7.2,658,34390.75638,67864.61032,English,Drama
90,FALSE,,,336131,en,The Game Done Changed,"Three brothers Mitch, San, and Dee along with childhood friend Carl are all looking for fortune, fame and an escape from the poverty stricken world they live in. The three brothers use cocaine as their vehicle of escape. Middle brother San has dreams of becoming a huge rapper. He shares this dream with his educated, completely legal friend Carl Finley who is San's manager. The dreams of all four come true but at a very expensive price. Watch relationships become destroyed, families jeopardized and integrity compromised as this tale unfolds.",1.4,/cXZfbV3giXHmcz3GGXIZmDAJLH5.jpg,42780,The Game Done Changed,FALSE,0,0,42501.65593,81610.11454,English,
91,FALSE,/pJzMAt6hMuNwHjW0zvY6qv8p5iJ.jpg,28,402243,en,Blue Line,A woman and her best friend go on a crime spree to rob her husband and escape her marriage.,3.076,/r63jlCiQHnkPysJg7NgWAbyGb56.jpg,42919,The Assault,FALSE,4,8,45506.85599,1816.121076,English,Action
